name,author_name,author_url,profile_photo_url,rating,relative_time_description,text,time
Charleston Lake Provincial Park,Daniel Oger,https://www.google.com/maps/contrib/105825193135075038131/reviews,https://lh3.googleusercontent.com/-0-OIfAy4JZo/AAAAAAAAAAI/AAAAAAAAGE0/vdi7eT-p5po/s128-c0x00000000-cc-rp-mo-ba5/photo.jpg,4,5 months ago,"Love this place. We had a few roudy neighbours this year. The park staff did the best they could, but it made for a rather unpleasant experience. The  David Archibald show at the amphitheatre was great, as was the learn to fish clinic for the kids. If you go here, look at the activities that are planned. They are free and well worth it.",1534248784
Chutes Provincial Park,André Pelletier,https://www.google.com/maps/contrib/105819122650012600187/reviews,https://lh6.googleusercontent.com/-dZqMCs3kAqQ/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNEOkorDf_66cODoD8TxhiMe-jw5Q/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,4,2 weeks ago,Quiet little park. Some campsites backing on residential. Adequate spacing between sites.   Picturesque river but no real place to swim...only good wading for kids.  Off-leash fenced dog park near the water. Adjacent town has basic amenities.,1547338871
Chutes Provincial Park,D L,https://www.google.com/maps/contrib/113467503900238957095/reviews,https://lh3.googleusercontent.com/-i8k-nRYjtng/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPsXzfSVYem0q2255NurJaZ1yf3Ow/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,"We only had an overnight stay at this park, but We loved it. Nice sites, clean bathrooms, good showers, friendly staff. The waterfalls are nice. The swimming area looks good as well although we weren't able to try it on our stay.  This is a nice quiet park.",1537876300
Chutes Provincial Park,claudia mosher,https://www.google.com/maps/contrib/117589121305136583873/reviews,https://lh6.googleusercontent.com/-Q5lQBkbUM2I/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNvkzAMyGrAdZjVTZBfY0_NTz4cEg/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,4 months ago,"Beautiful woodsy park that was empty except for our camper, in September 2018.  Mind you, it was raining buckets. Sites were large with wooded verges visually separating the sites. My only downer was having to pay for electricity even though we didn't use any. And the train that loudly whistled by across the river",1537575696
Chutes Provincial Park,michel poirier,https://www.google.com/maps/contrib/113796080063858417290/reviews,https://lh3.googleusercontent.com/-0pqnkoo-JpM/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPpy9xqpfLSkzQZ-IwlygkfV24N_A/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,2 weeks ago,been going to chutes for the last 30 years and always a great time,1547141529
Chutes Provincial Park,Christy Brandon,https://www.google.com/maps/contrib/100173747540177052573/reviews,https://lh3.googleusercontent.com/-sx1pts1ovUk/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQP5vFCj5Esdi1s80NR4avz-VdvOuw/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,5 months ago,"The water at this beach is warm and clean...ideal for little children.
There is a warning for older children who might wander off. Don't. Don't go down river from here. Can't swim there! It's very dangerous to follow this river too near the highway! The channel narrows and the speed of the rapids gets crazy and can be fatal to good swimmers. So, just stay upstream. Always explore upstream to see how safe it is. Don't go so far downstream that you can't get back! Enjoy the beach and the park hiking trails! They get really good reviews. People generally have only good things to say. This park's water comes from the city so it is treated and safe. There is a phone # listed and this park is open! Someone posted that it was closed. Not true.",1533364210
Craigleith Provincial Park,David Stade,https://www.google.com/maps/contrib/115062371970619815712/reviews,https://lh4.googleusercontent.com/-U_W0ML9ZDvY/AAAAAAAAAAI/AAAAAAAAAII/-Jju2TVHp38/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,What an amazing park. Don't know where to start staff was awesome. Bathrooms where so clean. Loved the swimming. The other campers where so friendly.  Definitely going back next season.,1540000146
Craigleith Provincial Park,Brian Suggs,https://www.google.com/maps/contrib/100392661022852882898/reviews,https://lh6.googleusercontent.com/-TzuWszv-PN4/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQObjMSlZzxA2a6GfLwWJmLSM3ig1w/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,3,4 months ago,"The best part about the park is access to the lake. It's beautiful and shallow. Lovely place for families. We were camping close to the highway and it was loud. If you can't get a spot right on the lake, don't go. Those spots are quieter.",1537016145
Craigleith Provincial Park,Crystal MacEachern,https://www.google.com/maps/contrib/109309799645553122772/reviews,https://lh3.googleusercontent.com/-9uaHcOOCIN0/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQODgXN8tIQ8NAeZs9niM8zbt0UHUg/s128-c0x00000000-cc-rp-mo/photo.jpg,3,6 months ago,"I give the camp ground a 5, it's very nice.  Right on the water and beautiful.  Clean showers and baths. Sites are smaller than I expected but there is so much waterfront to explore it didn't matter to us. Went with my 2 kids. Had a site on the water,  wouldn't recommend having a site not on the water due to the high volume of traffic whizzing by. We loved it.  However your right on the highway too. So I give it a 3.  Unfortunately the traffic driving by is so loud you can't hear the water or a whole lot of anything else, sort of puts a black flag on your relaxing camping experience.  Hard to feel ""away from it all"" with a transport/dump truck rolling by every 45 seconds.  Bring ear plugs if you want a decent nights sleep.",1531140683
Craigleith Provincial Park,Heather Wilson,https://www.google.com/maps/contrib/115151284303188937133/reviews,https://lh5.googleusercontent.com/-xmd1UlEjJSI/AAAAAAAAAAI/AAAAAAAAABo/N94F-JN28Ik/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,4 months ago,Our site is right on the water. Amazing sound of the waves. Not a lot of privacy which we semi fixed with the set up of our trailer and truck. We are right in the middle of where the facilities are so we have the longest walk to the washrooms. Site 196.,1538177989
Craigleith Provincial Park,It's Rin.,https://www.google.com/maps/contrib/102965853677043956161/reviews,https://lh3.googleusercontent.com/-WZWaDwc67kQ/AAAAAAAAAAI/AAAAAAAAF6Q/ogFb2SJS6Tw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,"My friends and I stayed 5 days here this past week and we loved it. Even though we were right by the highway we found it easy to tune out any noise coming from it. The beach was beautiful and we were able to watch some beautiful sunsets. While campsites are very close to each other, everyone we met was very friendly and kept to themselves. Definitely will come back if we can.",1531582754
Darlington Provincial Park,Michael Walton,https://www.google.com/maps/contrib/113670283152694424602/reviews,https://lh4.googleusercontent.com/-cTfyT19ZYw4/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMYS4FY-UUYwUdpnF9aQICeh1EPGQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,2 weeks ago,"We were pleasantly surprised to be able to book this campsite the same week. The park is well kept, washrooms and showers were clean. We loved how close to the water we could be at short notice. Love the radio free area so not to have to deal with partiers. Will definitely be back.",1547300664
Darlington Provincial Park,Steve Paul,https://www.google.com/maps/contrib/111976172276788657539/reviews,https://lh3.googleusercontent.com/-IZCnZuIpD6w/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPZbft5LCHVWdGorj_Es73doPu9oQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,in the last week,"First time visiting park. Spent 2 hours walking various trails and roads admiring birds and squirrels, plus taking in beautiful views of Lake Ontario. Picture shown is from shores of Lake Ontario overlooking McLaughlin Bay at sunset. Definitely worth a visit!",1548234344
Darlington Provincial Park,magicn3ss,https://www.google.com/maps/contrib/112249852596345998138/reviews,https://lh4.googleusercontent.com/-6iuYSJpe9g8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPr_bJYxkO_slm5_SsZ4xRlzk7POw/s128-c0x00000000-cc-rp-mo/photo.jpg,3,4 months ago,"Not a bad park. Staff are friendly and helpful. Washrooms are well maintained and store has great ice cream. Sites are a good size too. Improvements that could be made;
Some sites are not private at all. Our site had a water tap in the corner so people were constantly walking past to a point we ended up moving sites. Next site had hydro post right in the middle so neighborhoods had to walk in to plug in. Again not very private.

Washrooms are good but they could use more to service such a large park. Even just some portables would be fine even if just on long weekends.

Park store ran out of a lot of supplies during labour day weekend. Understandably it's the last long weekend of summer but people still pay full price to camp and should be offered full service.

Trains are LOUD and blow horns in the middle of the night, not sure if anything can be done about that.

I would propably return since it is a close distance to Toronto.",1536016117
Darlington Provincial Park,holiday season,https://www.google.com/maps/contrib/113513520386470041080/reviews,https://lh4.googleusercontent.com/-JJ1mSkRJ5wQ/AAAAAAAAAAI/AAAAAAAAAPM/Nb58gsd50Ns/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,3,3 months ago,"Darlington was a great experience but for a campground, I can't say it was as enjoyable as a place like Presquile or Algonquin. The main issue is how close it is to the train tracks. I live nearby a train line, so I was used to it but late night train honks were annoying. It wasn't as.. camping as some other camp grounds. It's much different from other campgrounds, sadly it's more artificial then Algonquin and such but it's still pretty nice. The beach was freezing during the summer. The staff were nice and calm and we never had any trouble with them. It wasn't far from home and it was rather nice being able to go home once because of reasons. It's not the best campground but for a last minute choice, it was really good. If you can, go somewhere else. Either way, it's not bad.",1540432133
Darlington Provincial Park,Krishna Shenoy,https://www.google.com/maps/contrib/117950313426540647904/reviews,https://lh3.googleusercontent.com/-6-ky9M3nAFA/AAAAAAAAAAI/AAAAAAAARtU/E_sYjZKj2Jc/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,4 months ago,"Camping was fun! Great first time experience for me. Campsite was clean. Huge too. Public washrooms were decent at the beginning, but as time went by, you'd expect them to be maintained - but nope! Overall the beach there is good. Clean. Huge problem is that there are stones and rocks instead of sand. :D you've to swim away from the shore for about 25m to 35m to get proper sand at the base. Radio free and electric zones were good! Quiet. Overall, nice experience!",1536436727
Driftwood Provincial Park,Alexandre Thibert,https://www.google.com/maps/contrib/108274522656550010468/reviews,https://lh5.googleusercontent.com/-jK5iEzjFBiE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO_78PsSpa0poTBlnV0YCBah0UYoQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,"Beautiful park with many sites right on the water. Great for families or groups of friends. You can watch your kids play in the water from the comfort of your own site. Go for walks in the gorgeous woods, but do keep in mind that they no longer groom it, to keep it more ""natural"", or whatever hipsters are calling it these days. They offer kayak/canoe rentals at fair prices. Ice has gone up in price over the years to $4.25 a bag! Campground can be somewhat noisy, depending on who's camping, but it's still a very peaceful place. Book your site well in advance!",1537372325
Driftwood Provincial Park,JayJay Jellybean,https://www.google.com/maps/contrib/102521359674501288689/reviews,https://lh4.googleusercontent.com/-W5FoPkxjb6g/AAAAAAAAAAI/AAAAAAAAATY/iFjb1lF6oOQ/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,2 months ago,First time at Driftwood and it was beautiful. Very nice grounds. You have vault toilets which are glorified outhouses but with flushing toilets and a sink with foaming soap to wash up. They were clean. Then you have the main washrooms with private showers on the side and a laundry room next to it. Showers are free. Awesome. Firewood was surprisingly only $8 a bag. You get alot. Canoe rental is $35 for 4 hours or $55 for 8 hours or $195 for 5 days. Had an amazing time.,1542666460
Driftwood Provincial Park,Cam Stevenson,https://www.google.com/maps/contrib/107159598782115775454/reviews,https://lh3.googleusercontent.com/-EiPnV8a_ib8/AAAAAAAAAAI/AAAAAAAAQmk/krQ5aGQ79OQ/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,3,5 months ago,"This is a tough one.  Many of the sites are gorgeous, but the park itself isn't (or wasn't, for us) particularly peaceful.  Seems to be a magnet for people who want to bring all of their dogs and party.

I'd give it a 5 if it wasn't for the noise.  Perhaps splitting one side into a quiet side and another into an anything goes side would work.  In the meantime,  be aware.  Also, the Giant Tiger in Deep River sells cheap earplugs",1534892094
Driftwood Provincial Park,Reborn Hammer,https://www.google.com/maps/contrib/101722429981455152352/reviews,https://lh3.googleusercontent.com/-FjBw3f42kD0/AAAAAAAAAAI/AAAAAAAAAEs/udySfj9Pei0/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,3 months ago,I grew up nearby. I love to spend time in the area. So many memories. Just like any place you might visit there are so many things to see and do. But since I grew up there I know where to go and what I want to do. Like swimming in the Ottawa River is nice. Also check out Swisha in Quebec. There's a waterfall close by where you could swim. Quite nice!! If you stay at driftwood park you will see some beautiful sunsets by the river.,1540087291
Driftwood Provincial Park,Steve O'Brien,https://www.google.com/maps/contrib/113794905110264349427/reviews,https://lh3.googleusercontent.com/-ssscAsJpOOQ/AAAAAAAAAAI/AAAAAAAAAA0/DtJurXmVrCc/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,"Very clean facilities (bathrooms/convenience stations are well maintained), easy access to the water from most sites (Ottawa East site). Fire pits are all very new and have a removable cooking grill. Our site had good privacy, but some are not very private (do your research on the ON Parks site - there are pics of each site with descriptions). Great beach area and Driftwood Bay/Ottawa River is awesome for canoeing/kayaking. Fishing was good too.",1535387941
Earl Rowe Provincial Park,Bogdan Dinescu,https://www.google.com/maps/contrib/114727169853335716875/reviews,https://lh3.googleusercontent.com/-mWQ6QsKf_YU/AAAAAAAAAAI/AAAAAAAABEw/a-gkIBa5U8U/s128-c0x00000000-cc-rp-mo-ba6/photo.jpg,4,5 months ago,"It's a beautiful getaway for summer. The park it's clean and well maintained and the access fee is reasonable. The staff is very helpful and friendly. There is a pool which is gorgeous, with lifeguards and some shade. There is a lake with sand beech, but I do not advice anyone to swim there as the water was manure smelling from far away. This is the reason I didn't rate it 5 stars. There are a lot of parking lots, able to accommodate plenty of cars, even during the long weekends when it's highly busy.",1534730798
Earl Rowe Provincial Park,Adam Gibson,https://www.google.com/maps/contrib/116002072007591855649/reviews,https://lh5.googleusercontent.com/-XsCw-zAM96E/AAAAAAAAAAI/AAAAAAAAAEg/gCsH1MDWaZw/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,in the last week,I ran a half marathon through the park and had a grand time. The park looks like it would be a fun place to come and stay!,1548278450
Earl Rowe Provincial Park,Steve Drenters,https://www.google.com/maps/contrib/109443383099745887977/reviews,https://lh6.googleusercontent.com/-6_HGHrzwHk0/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNkF95QiU1ja7BZKa-7TvrXJCWjPw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,"Our own little secret in Alliston!  If you have been here before, you'll come again.  Great place just located minutes away of great amenities if you need last minute things.  Fun trails, picnic spots, water fun and well kept.  See you there!👍",1539435732
Earl Rowe Provincial Park,Daniel Hinbest,https://www.google.com/maps/contrib/105686435717807515618/reviews,https://lh5.googleusercontent.com/-ZeuW10aU16U/AAAAAAAAAAI/AAAAAAAAAD8/tKmmwVTjlNo/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,"Absolutely beautiful. I would definitely recommend Earl Rowe. Throughout my week long trip, there was only one downside, the unsafe beach. The pool is lovely, the campsites are wonderful, the staff are very helpful. There are some very lovely trails that were so neat. This is one of my favourite campgrounds.",1534018950
Earl Rowe Provincial Park,Jennifer Pike,https://www.google.com/maps/contrib/106807888916520389609/reviews,https://lh3.googleusercontent.com/-924VZ0euPg4/AAAAAAAAAAI/AAAAAAAAEUY/0d06a7uV760/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,4 months ago,"Arrived at check in and set up. Decided to swim afterward... Beach was closed due to bacteria levels. Totally fine, can't be helped or predicted and besides there's a pool... IF YOU PAY EXTRA. Seriously. Makes sense for day trippers, but PAID campers should not have to pay to use something at the park that they are already paying for?? ... ESPECIALLY when the beach is closed and pool is only option. As well, it should be noted that the pool (though incredibly beautiful and large) needs more frequent cleaning in high traffic times. Swimming with hairballs was a tad daunting. Definitely a nice spot, but I believe this is a legitimate complaint. Beach is closed, this is an unpredictable occurrence, but in cases like these, allow paid campers to use the pool at no charge. A little customer service goes a long way.",1537406442
Emily Provincial Park,Justin Majik,https://www.google.com/maps/contrib/114153014404112308587/reviews,https://lh6.googleusercontent.com/-2r72VcvVxU8/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQObRzid7--rN9rbbkhOcZj6OQb1hg/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,in the last week,Excellent park. Came here as a kid and brought my family here in June of 2018. Pigeon river is very weedy for fishing but if you find a spot you can get some nice fish bass/musky. Facilities were clean and the beach was consistently ranked in the mornings. Awesome dock for your boat/fishing as well.,1548349058
Emily Provincial Park,Radhu Vijay,https://www.google.com/maps/contrib/113042643571185304646/reviews,https://lh3.googleusercontent.com/-9XO3OiSWuu0/AAAAAAAAAAI/AAAAAAAACPQ/h-885_Xc3i0/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,a week ago,Nice park to visit during summer months. Charcoal Barbecue is allowed. Children’s play area is nearby the water.,1547683975
Emily Provincial Park,selam belete,https://www.google.com/maps/contrib/108255101188757368565/reviews,https://lh3.googleusercontent.com/-y1jPS69134I/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQO5JeUBFnHGwg2yuQLdv9-ZC9AXAA/s128-c0x00000000-cc-rp-mo/photo.jpg,4,4 months ago,"I had a fantastic time at Emily park. Was there for 6 nights with 3 kids ages 8 to 10. They enjoyed their time at the south beach, swimming, fishing and walking the short trails. Truly speaking, the park and what it has to offer is good. Especially the early morning nature noise that came from the birds, chipmunks and owl. Sweet wake up calls. The beach is cleaned every morning so it is clean and the added bonus is the free fishing lesson and free fishing material rental for. The only reason why I am not giving it a 5 rating is due the noise that comes from the main road across the river. I was hoping for minimal traffic noise.  I kept hearing cars and what sounded like trucks pass through out the night. A little bothersome when the main reason I left the city and drove for 2 hours to get there is to escape traffic noise.",1535903803
Emily Provincial Park,Hailey Batchelor,https://www.google.com/maps/contrib/109532292567197001384/reviews,https://lh4.googleusercontent.com/-MiOlKyGuPjc/AAAAAAAAAAI/AAAAAAAAAIA/nMgLTv_0HFw/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,4 months ago,"Have been going here since my childhood and it's a fantastic park for camping. The trails are great, they've done lots of work on them.  Every campsite has decent privacy on at least 2 sides from my experience. Washrooms are always in good shape. Sure, the beach is really seaweedy, but it's still a great beach to enjoy a day on. Nice parks for the kids, a lot of interconnected campsites for families and friends to camp together but separately. Always a good experience here. Camp your heart out!",1536714190
Emily Provincial Park,Sarah Nisbet,https://www.google.com/maps/contrib/107465182273630270929/reviews,https://lh4.googleusercontent.com/-PTxMhpSbNTQ/AAAAAAAAAAI/AAAAAAAAADY/b2ag_Tj3KLI/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,5 months ago,We had a great experience at Emily park. I think it definitely depends on what type of camping you're looking for. We could hear a lot of other people but the wardens must have done a good job as they mostly quieted down shortly after 11. The beach was well kept and raked each morning. It is a very weedy beach but that didn't bother us. The bathrooms could have been cleaner. Garbage was often overflowing and the toilet paper was gone a couple times during our stay. Our site however was lovely and well treed. There was wooded sections for the kids to explore which they really enjoyed. Overall it was a great park with friendly staff.,1535112777
Esker Lakes Provincial Park,Shiloe Melle,https://www.google.com/maps/contrib/100607990942880302282/reviews,https://lh5.googleusercontent.com/-p-02aLqecxg/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMsmiKU0gSY63KXGhfKAeiIqj7kaQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a month ago,"Quiet, relaxing, family friendly beaches & walking trails with great campsites close to washrooms & showers. Excellent fishing & boating lake right from the campsites.",1546029717
Esker Lakes Provincial Park,Patricia Moreno,https://www.google.com/maps/contrib/113489836677925572668/reviews,https://lh3.googleusercontent.com/-m_vDsCqky7c/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMQOu-i4oqUDssWOZqkWdrbXG2HCQ/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a month ago,Amazing place to camp. Worth the drive,1545620853
Esker Lakes Provincial Park,Benoit Bolduc,https://www.google.com/maps/contrib/109345775478945078017/reviews,https://lh6.googleusercontent.com/-O1KJEsOkA40/AAAAAAAAAAI/AAAAAAAABVc/r5cRU6nI1b8/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,5 months ago,Nice family camping. There was a blueberry festival were we picked up some in a trail but there were also plenty on the roadsides of the campsite. Also nice beach.,1533765421
Esker Lakes Provincial Park,Ryan Larcher,https://www.google.com/maps/contrib/113743241282935001502/reviews,https://lh3.googleusercontent.com/-N9caSNQm_0o/AAAAAAAAAAI/AAAAAAAAAC0/7PTrV7RpYZo/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,Beautiful park with very private sites,1528929641
Esker Lakes Provincial Park,mike stahl,https://www.google.com/maps/contrib/106783428964966562576/reviews,https://lh4.googleusercontent.com/-t1ho3tpRQuU/AAAAAAAAAAI/AAAAAAAAAH4/QvhCwNvpz3E/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,"Lovely campground. Nice private sites. Playground, canoes and paddle boarding. Very scenic. Prepare for mosquitoes though.",1499467502
Fairbank Provincial Park,Joanne Eddy,https://www.google.com/maps/contrib/113491659587379633896/reviews,https://lh3.googleusercontent.com/-rAt9fTjlyFc/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOT7YtbZYTm2HtxIj06MvpCkK9OCA/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,"Wanted to share our experience at Fairbank Provincial Campground. We had a great time even though there was a fire ban on, and it rained off and on. Our experience was great because of one of the Park Attendants' - Julie!! She has a wealth of knowledge about everything going on in the park!! We cannot thank you enough, Julie! Thanks for ensuring we got all the details for our stay! It was our pleasure talking with you.",1532980459
Fairbank Provincial Park,Nour El Shamy,https://www.google.com/maps/contrib/106928672877972297890/reviews,https://lh3.googleusercontent.com/-JduXfLm6FG4/AAAAAAAAAAI/AAAAAAAARHY/FAjFe6f6nq4/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,6 months ago,"Great campground. Lots of seasonal RVs so most campgrounds are reserved with no occupants actually being there, so it's fairly empty and private. Showers, toilets, and laundry equipment are fairly dated and not super clean. The lake and beach are freaking amazing, clear water with a rocky ground. Great for boating and canoeing. Nice small boat launch but needs cleats. Not appropriate for fishing. Pets must be on leash but people are obnoxious and tend to set their pets free to harrass others, park staff don't seem to care. There's a beautiful trail with a great panoramic view of the lake, short hike (45 minutes) but challenging. There was a fire ban so having no campfire was a bit disappointing, but justified of course. Very good experience overall.",1532136186
Fairbank Provincial Park,Mathew Daniels,https://www.google.com/maps/contrib/101272158530430368084/reviews,https://lh5.googleusercontent.com/-MybfUiM3ShM/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPSTU3d1ZbQGsE4mGueGMPA8YWQZQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,3,5 months ago,"The lake is pretty and the water is clear. There is one comfort station for the whole park, and it could use a face lift. There was a one minute boil water advisory in place while we stayed here, from their state of the art water treatment facility. There is one small short challenging walking trail that leads up to a beautiful overview of most of the lake here. The road into the park is a mix of gravel, pavement segments, and stretches of multiple pothole repairs, and as just about everyone who comes here brings a trailer, the drive in can be a long slow painful one. A lot of people stay here for one night as a pass thru off the Trans-Canada highway. There are some very nice serviced sites right on the lake edge, if I was coming back I would definitely book one of these.",1533931142
Fairbank Provincial Park,Jason Hall,https://www.google.com/maps/contrib/102287224285980975583/reviews,https://lh6.googleusercontent.com/-ZN8KmjG-eU4/AAAAAAAAAAI/AAAAAAAADAs/wZHv9WliXe8/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,"Amazing lake, spring fed making it very clear. The lake allows boats which is cool and the park is super awesome as it's very sleepy and laid back.",1534681083
Fairbank Provincial Park,Kristini D,https://www.google.com/maps/contrib/103254247386867340092/reviews,https://lh6.googleusercontent.com/-EmKSDKovXy4/AAAAAAAAAAI/AAAAAAAAV0E/OSnmdfbbgng/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,"Always a great time, three separate beaches, lots of sites, bathrooms, and potable water. Our family loves this campground.",1534121886
Ferris Provincial Park,Kiyiya Howling Wolf,https://www.google.com/maps/contrib/113220506040908748093/reviews,https://lh6.googleusercontent.com/-hLziftbcmf4/AAAAAAAAAAI/AAAAAAAAAHE/aIIYHDr8Pvo/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a month ago,"Beautiful, beautiful park.

I enjoyed going here even as a young kid, riding her bike through it. I spent many hours working out here and saw varying forms of wildlife such as foxes, raccoons, bear, and deer.

It's the kind of quiet place you seek when your mind and body needs a break from everyday life.

The facilities are always clean and properly maintained, and the staff (when you see them in the park itself) are always friendly and willing to help a lost soul find the right path home!",1545074559
Ferris Provincial Park,samanthi de zoysa,https://www.google.com/maps/contrib/100473886524718491822/reviews,https://lh6.googleusercontent.com/-iU3QyV3EOqs/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMAgE4oGp_dUJMQjf-MwJA6MYXzGA/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,3,a week ago,"Nice camping sites. Few trails to go on. Enjoyed the Ranney Falls trail, the falls, the suspension bridge  and the turtles. On the downside there is no lake within campground. Only swimming is in an indoor pool. Being a very warm weekend we had find natural water to dip in which was a half hours drive.",1547780774
Ferris Provincial Park,Steve Paul,https://www.google.com/maps/contrib/111976172276788657539/reviews,https://lh3.googleusercontent.com/-IZCnZuIpD6w/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPZbft5LCHVWdGorj_Es73doPu9oQ/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,2 months ago,"This was our very first trip to the park. Parker was incredibly helpful at the main kiosk, great addition to the team! Beautiful views and trails to walk around different areas of the park. Of course the views from the Trellis bridge are the main draw, and they are worth the walk. I would recommend this spot to anyone!",1541928225
Ferris Provincial Park,Kathy Savage,https://www.google.com/maps/contrib/104911819487954250151/reviews,https://lh6.googleusercontent.com/-JkHNnAg_bxE/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOtECRcTBS9Zvzdh66clldhljUDKg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,in the last week,Simply beautiful.  Summer or winter. A fantastic place to visit.,1548642378
Ferris Provincial Park,Oleg,https://www.google.com/maps/contrib/110596791085853817135/reviews,https://lh6.googleusercontent.com/-43pkVjpQ7pg/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQNbeYYb0h58XubEKW32Dg1hNrVzxg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,4,4 months ago,It’s a park! Got in late when it got dark. So it was a bit of an effort to find my place (bicycling in). Sucks that it’s 40 bucks just to shower/sleep and leave the moment it’s light again. But hey. I like to support Park system.,1537144393
Finlayson Point Provincial Park,Karly Perreault,https://www.google.com/maps/contrib/114076538261590028804/reviews,https://lh6.googleusercontent.com/-DBpnuOP0ScI/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMjilZ2ZsZiXkMyxTYhPR-Am01org/s128-c0x00000000-cc-rp-mo/photo.jpg,5,2 months ago,"Very clean park with well maintained grounds, friendly staff and great fishing!! The docks could use a bit of work but other than that this place is excellent. I come here every year and am never disappointed.",1542558735
Finlayson Point Provincial Park,John Maier,https://www.google.com/maps/contrib/102558149939014640740/reviews,https://lh3.googleusercontent.com/-zCVmbipXZpg/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPYxQy09mqQOLdR29NNjA36vX3kZA/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,"This park has character.  The sites can very significantly but I liked most I saw.  Ours was small but unique. The beaches are very small and in many parts of the park you can either hear the highway, float plain or train.  The boat ramp and docks were solid.  It is a great option for a night or two but not an extended stay unless you are looking for boating access.",1535081685
