name,author_name,author_url,profile_photo_url,rating,relative_time_description,text,time
Saugeen Springs RV Park,E L,https://www.google.com/maps/contrib/116382087730231822877/reviews,https://lh6.googleusercontent.com/-GJzBLyLdKnQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbg-fEx0_obioj9IglSXt3qLlh33g/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,"Huge sites, friendly people, family had a great time floating down the river, will definitely be back next season. Very peaceful and quiet.",1539210215
Saugeen Springs RV Park,tyler johnson,https://www.google.com/maps/contrib/101888275109903497617/reviews,https://lh5.googleusercontent.com/-fZ-YW5BtFt0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZmjmzFsFc20t7WHWhXV-h6gJBQUA/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,I would definitely recommend this park to all my friends. The staff are very friendly.  The park is well maintained and there're many things for the kids to do. Thanks for the wonderful time at this park!,1534301672
Saugeen Springs RV Park,Elizabeth Layton,https://www.google.com/maps/contrib/107016167818072967409/reviews,https://lh4.googleusercontent.com/-mmmmyrO2vVI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcY6R6KAdrW1CnlHjm_1TZ67lg72eg/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,4 months ago,A bit pricey but a fun trip. Tubing down the river is alot of fun. Disappointed that you have to pay for the showers given the cost of the camp site.,1536627394
Saugeen Springs RV Park,josh churchley,https://www.google.com/maps/contrib/108262593737000780131/reviews,https://lh4.googleusercontent.com/-dE7EPpS1iOI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbutKMb-XM1g-55CYjECcH8jRgMnA/s128-c0x00000000-cc-rp-mo/photo.jpg,1,6 months ago,"Would have loved to camp here but wouldn't let our family stay on one site and we met all the requirements. Told us we would have to rent two sites who wants to split camp there family!! Not us won't camp or recommend to anyone. Go to the conservation park they are very acomidating for family's 
Had to give one star to post but wouldn't have given any",1530730945
Serenity Bay Cottage & RV Park,Diane Doucet,https://www.google.com/maps/contrib/117907893507463529772/reviews,https://lh3.googleusercontent.com/-jPdhJBzvey8/AAAAAAAAAAI/AAAAAAAAKSo/VAli9yC_OaM/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,"We have just discovered beautiful seasonal camping with large lots, such a heavenly place!",1539477382
Serenity Bay Cottage & RV Park,Joanne Mantha,https://www.google.com/maps/contrib/102794667736410779156/reviews,https://lh5.googleusercontent.com/-a2u_Shao6kM/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYhThbIsIIn0wdmOBEcYrbFwXeRtg/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Just got back from a weekend of golf using our Roadtrek.  Went golfing at the Whitetail (golf course in very good condition with fast greens) and stayed at the Serenity Bay rv park less than a kilometre away.  Loretta was wonderful and went out of her way to give us a beautiful site along the water that happened to be available.  The park looks full and it is not surprising.  Lovely beach, great park and play structures for the children and clean washroom facilities.  We enjoyed our stay and would definitely recommend to others.",1528663509
Serenity Bay Cottage & RV Park,Stephanie McLaughlin,https://www.google.com/maps/contrib/118420918147484805961/reviews,https://lh5.googleusercontent.com/-eYMkhkrQpMA/AAAAAAAAAAI/AAAAAAAAD50/fSdH8EyaFlY/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,6 months ago,Love this place!,1530369840
Serenity Bay Cottage & RV Park,Shaun Pilon,https://www.google.com/maps/contrib/110213873760534036376/reviews,https://lh5.googleusercontent.com/-zfvrMAuyowg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcasnTgtlHFFnWQ2PAAZZ9c5DH_W0A/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,Great place to be,1530115744
Serenity Bay Cottage & RV Park,Mike Crete,https://www.google.com/maps/contrib/110583720544871918773/reviews,https://lh4.googleusercontent.com/-aXjmEXk25ec/AAAAAAAAAAI/AAAAAAAAAOY/pg3u6KDwQfo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,11 months ago,Loved the place.,1519608559
Serenity Hills RV Park,Diane Doucet,https://www.google.com/maps/contrib/117907893507463529772/reviews,https://lh3.googleusercontent.com/-jPdhJBzvey8/AAAAAAAAAAI/AAAAAAAAKSo/VAli9yC_OaM/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,"We have just discovered beautiful seasonal camping with large lots, such a heavenly place!",1539477382
Serenity Hills RV Park,Joanne Mantha,https://www.google.com/maps/contrib/102794667736410779156/reviews,https://lh5.googleusercontent.com/-a2u_Shao6kM/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYhThbIsIIn0wdmOBEcYrbFwXeRtg/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Just got back from a weekend of golf using our Roadtrek.  Went golfing at the Whitetail (golf course in very good condition with fast greens) and stayed at the Serenity Bay rv park less than a kilometre away.  Loretta was wonderful and went out of her way to give us a beautiful site along the water that happened to be available.  The park looks full and it is not surprising.  Lovely beach, great park and play structures for the children and clean washroom facilities.  We enjoyed our stay and would definitely recommend to others.",1528663509
Serenity Hills RV Park,Stephanie McLaughlin,https://www.google.com/maps/contrib/118420918147484805961/reviews,https://lh5.googleusercontent.com/-eYMkhkrQpMA/AAAAAAAAAAI/AAAAAAAAD50/fSdH8EyaFlY/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,6 months ago,Love this place!,1530369840
Serenity Hills RV Park,Shaun Pilon,https://www.google.com/maps/contrib/110213873760534036376/reviews,https://lh5.googleusercontent.com/-zfvrMAuyowg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcasnTgtlHFFnWQ2PAAZZ9c5DH_W0A/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,Great place to be,1530115744
Serenity Hills RV Park,Mike Crete,https://www.google.com/maps/contrib/110583720544871918773/reviews,https://lh4.googleusercontent.com/-aXjmEXk25ec/AAAAAAAAAAI/AAAAAAAAAOY/pg3u6KDwQfo/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,11 months ago,Loved the place.,1519608559
Shady Pines Campground Inc,Colleen H,https://www.google.com/maps/contrib/101345436707443389005/reviews,https://lh5.googleusercontent.com/-VkRk1ZnsFus/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZqkiysO6J7KSOam2yOXkqoMWEwUg/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,"Awesome place to take the family! Very friendly. Has basketball court, Little Tykes play area, horseshoes, pool and more. Some newly renovated bathrooms. Pool area has a small shaded lounge area with specified adult swim hours. Camping sites are small and very open.",1535878028
Shady Pines Campground Inc,Angela Fonseca,https://www.google.com/maps/contrib/115363702514773046755/reviews,https://lh5.googleusercontent.com/-mirhrmg4VzE/AAAAAAAAAAI/AAAAAAAAAB0/SxTeivbRna0/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,5 months ago,"Visited my brother in law's trailer and the park is beautiful with lots to do!  Lots of room for kids to play and run! There's a pool, splash pad, convenience store/ice cream bar, playground, a few ponds for fishing (catch and release only) and fenced in dog park!!  We had fun!!",1534731754
Shady Pines Campground Inc,Pat Barter,https://www.google.com/maps/contrib/117755749674215397282/reviews,https://lh5.googleusercontent.com/-hQWcRsNP7rs/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZSLGntGWhr3WBe-8_Ia9nQJ4VFuQ/s128-c0x00000000-cc-rp-mo/photo.jpg,4,6 months ago,"We were visiting.  2 pools, supervised by parents for their own children. Lots of places for kids and parents  to explore.  Lots of children. 
 A pond  no fishing.
Oodles of shade for sites. The negative... no open sites",1531442905
Shady Pines Campground Inc,Ken Sutherland,https://www.google.com/maps/contrib/109930463117146381636/reviews,https://lh3.googleusercontent.com/-hOpVcaH6B4A/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZhhL_vkwcrWhU9eDnsiX0gpjAinw/s128-c0x00000000-cc-rp-mo/photo.jpg,4,2 months ago,Place is nice n good hosts. Some spots are near busy raid and that can be noisy.,1541758578
Shady Pines Campground Inc,CAON02RR Cel051,https://www.google.com/maps/contrib/103304719857053081490/reviews,https://lh6.googleusercontent.com/-reR9IEfRgBc/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcazlsM68olxVqb5LXkPR4SdPAxMJw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,The hospitality of the campgrounds team members and amenities made for a great outdoor experience.,1535668629
Shamadon Resort,Kristy Jarvis,https://www.google.com/maps/contrib/104691984345715430733/reviews,https://lh4.googleusercontent.com/-agRqbYkn9VA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbTWMgNZkFfT5tagnlHxClfjgXMhg/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,"Our family of 5 plus our four-legged fur baby all LOVED it here!  We will definitely be returning.  The Shamadon Resort is the everything we've been looking for.  So quiet, welcoming and the safest atmosphere we've ever encountered in our travels.  Patrick was the added bonus of our stay and probably the biggest selling feature of the park.",1537208529
Shamadon Resort,Bob McReavy,https://www.google.com/maps/contrib/103369398324099423421/reviews,https://lh5.googleusercontent.com/-lzLKF6mTyN4/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZkRpTw8uvLKbKmA8QzzoOu9OPNyw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,2 months ago,"Great park. Owner down to staff take pride in making your stay best it can be. Clean well kept park. Something for all beach, children's play area, pool, beach volleyball, trails and horseshoes.",1540844636
Shamadon Resort,Avana S,https://www.google.com/maps/contrib/113309836587845578435/reviews,https://lh4.googleusercontent.com/-bD1EBg2yQCo/AAAAAAAAAAI/AAAAAAAABww/ZTg64rOElpU/s128-c0x00000000-cc-rp-mo/photo.jpg,5,4 months ago,"Great resort just 2ish hours away from Toronto. The premises are clean, quiet and well taken care of. They have dry wood ready prepped for you at your site, water and electricity hook-up. They keep the rules of quiet after 10pm.

Lots of room for kids to play imaginatively. Love the Shamadon jumper. Dog park allows your furry friends to let loose. Pond has fishing, sandy beach and volleyball. 

Owners care a lot about quality experience. I definitely recommend!",1536449582
Shamadon Resort,Annik White,https://www.google.com/maps/contrib/105308462584543482910/reviews,https://lh3.googleusercontent.com/-chtAHJ0PQdU/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZF8kNJrVVlxG61OCMcTl2NAmJTog/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,"Loved it here. Beautiful property, very well maintained grounds, clean and super friendly staff. Most of the sites are more private than other RV Parks, the property is large enough to offer lots of natural spots, some nature hikes (although not long) and fun for kids of all ages. I certainly hope to make it back there.",1536021945
Shamadon Resort,Darrel Edgar,https://www.google.com/maps/contrib/104028254223032941583/reviews,https://lh3.googleusercontent.com/-F6s7Nptz8Mk/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZyyZaaSjWLMOvM_SdC-SbdYGZk_A/s128-c0x00000000-cc-rp-mo/photo.jpg,5,7 months ago,"Stayed here for over 2 weeks with our troupe (2 adults, 2 kids under 5, and 2 medium sized dogs).  

Everyone with the park was wonderful.  Seasonal residents were welcoming, and very pleasant to talk to.  The large off leash dog park was a huge selling feature, and a great space.  The new playground was a hit with our 3 year old.  Beautiful space, with things for the whole family.   

More then we could have hoped for in our stay, and worth a look for even short stays.",1528829816
Shelter Valley Campground,Bonnie Wagner,https://www.google.com/maps/contrib/102653320743416579236/reviews,https://lh4.googleusercontent.com/-ioTlj_nRF3o/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZ9RBqkZRTWZ9NqU7BeQ4irLi8y7Q/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,This park is the nicest we have stayed in for years.  Very friendly people.  Excellent facilities.  Would go back in a heart beat.,1497714499
Shelter Valley Campground,Shelley Jeffrey,https://www.google.com/maps/contrib/102937880205915790666/reviews,https://lh5.googleusercontent.com/-f6TUg240qY8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZC_F-i3qG3Yt1VLQvWVLk8gydxoQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,a year ago,"Beautiful spot! Great staff well kept, pool, volleyball sand area, several children's playground areas, fishing and a store!",1496630048
Shelter Valley Campground,Wael Raafat,https://www.google.com/maps/contrib/108280819106341953804/reviews,https://lh5.googleusercontent.com/-t5Node8mcMI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcaREojnaWEhGd-kK3bzmhIt0dloGw/s128-c0x00000000-cc-rp-mo/photo.jpg,1,7 months ago,,1528084020
Shelter Valley Campground,Brad Boere,https://www.google.com/maps/contrib/103139810182965688974/reviews,https://lh6.googleusercontent.com/-cDGatiXqTAw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZj56iDqbfdCbLPQA2kFFHwX2184w/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,,1506820935
Shelter Valley Campground,Kim Weese,https://www.google.com/maps/contrib/108613155806761014421/reviews,https://lh6.googleusercontent.com/-NZaLHAuxKgk/AAAAAAAAAAI/AAAAAAAAABo/h8c4hGGk8BI/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,,1497887412
Sherkston Shores,Eric witkowski,https://www.google.com/maps/contrib/107255759880440045488/reviews,https://lh3.googleusercontent.com/-2ijxL7lJmzI/AAAAAAAAAAI/AAAAAAAAAEU/MJFKLI8Nvvc/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,3 months ago,"This place is Amazing! The people are wonderful,  everyone owns a golf cart to drive around in.  They have an arcade,  general store,  paintball,  live music.  You won't be disappointed.  Bring alcohol with you tho,  as the general store doesn't sell it.  And no one driving the golf cart under 18. They will give you a huge ticket.",1540385180
Sherkston Shores,Shane V,https://www.google.com/maps/contrib/113126751330427114977/reviews,https://lh3.googleusercontent.com/-bBkDDO9zVrc/AAAAAAAAAAI/AAAAAAAAeig/NoZgbh06wqg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,3 months ago,"Really impressed by the amenities, overall cleanliness and layout of park. 
The good:
(Went during a fall weekend that was pretty quiet and high risk temperature wise.)
- It was fairly quiet, lines at water park were nearly non existent. Kids could play mini golf as much as they wanted with no wait, plenty of seating as well. 
-Rest rooms were clean, showers in campers area were the best I've seen in over 30 camping trips.
-Did the campsite option. Site was large and offered plenty of room for two vehicles and a camper and a tent.

The bad:
-Maybe it's because my preference is radio free camping, but use of radios was very prevelant. Possibly because of the amenities you get the folks expecting a theme park experience? Had a run in with a fellow camper rolling in at dusk and immediately cranking the music so loud I couldn't even talk over it to get their attention.

-Also in same vein, Late Night Campers. 
In any camping experience there's always the group that likes to chill by the fire till the wee hours of the morning, which is never much of an issue in radio free camping. However apply plenty of alcohol and people ""forget"" how loud they and their radios are.

As such the bad issues are only situational, and there is always some expectation of lack of privacy, nothing that would be against the park, more an awareness of what type of campers are drawn here.",1538964604
Sherkston Shores,Ironlungger,https://www.google.com/maps/contrib/106572187895398988090/reviews,https://lh6.googleusercontent.com/-vAEQCoSk5mw/AAAAAAAAAAI/AAAAAAAABLk/Z5DIRnq8unY/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,Great place! Very serene and other residents are very respectful. The beach was amazing! Happened to be visiting during Butterfly mating season apparently. Was very nice wandering up and down the beach.,1536399241
Sherkston Shores,Rose ZA,https://www.google.com/maps/contrib/118076164964387636433/reviews,https://lh3.googleusercontent.com/-YRo8a1xWkrc/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcatjTtWP1u8JsGk4to2ZeMAUpBUrQ/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,"Great place for family getaway. Water is very clean at the beach. You can sit by the pool while the kids are swimming in a supervised environment or sit on the sands and read a book. Paddle boats, water tricycle and kayaks are available for rent.  They do rent out snorkeling equipment but it's a good idea to bring your own.  Movies under the stars and in the sand is an awesome and fun feature. Everything you need is within minutes. Must visit these beautiful waters.",1534964809
Sherkston Shores,Sarah Sposato,https://www.google.com/maps/contrib/117904680217558169894/reviews,https://lh4.googleusercontent.com/-Y9BvUfiTRa0/AAAAAAAAAAI/AAAAAAAAAIA/7D-QIQKqcVU/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,5 months ago,I haven't been to sherkston since I was a kid! It's so different. I love all the different pools in the playground my godson just loved the splash pad. We went to Chocolate Bingo night which was a lot of fun for the kids and the park itself was clean beautiful and well-maintained.,1534909386
Silent Valley Cottage & RV Resort - Parkbridge,Amanda Procknow,https://www.google.com/maps/contrib/111742378563203183751/reviews,https://lh6.googleusercontent.com/-17XTuoMhSR0/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOQXOePUtih8dGYq_f7Us8YSP9vmw/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,"Very relaxed and well keep park. There was lots for my kids to do.
Pool was very nice and enjoyed the adult only side. Planning on going back next year.",1532975729
Silent Valley Cottage & RV Resort - Parkbridge,Elizabeth Bettencourt,https://www.google.com/maps/contrib/105046174952280076581/reviews,https://lh5.googleusercontent.com/-gjvZhGo0ExA/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQMTFPAwUn6xBZaLBC7fWi1uQ_aoLA/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,4 months ago,"This place is the cleanest camping place I've been to,staff is friendly and nice size spots for a 37' trailer",1537665357
Silent Valley Cottage & RV Resort - Parkbridge,Curtis Peterson,https://www.google.com/maps/contrib/114988793485457305978/reviews,https://lh4.googleusercontent.com/-nr2Rmb15yUE/AAAAAAAAAAI/AAAAAAAAACI/oNxtlGUmpBg/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,"Camped for the weekend with family was great! Unfortunately for us it was a wet weekend, but there is an inflatable pillow, a mini lake, and a pool, i definetly wantnto go back to swim when we go.",1534900699
Silent Valley Cottage & RV Resort - Parkbridge,Papa Georgio,https://www.google.com/maps/contrib/110088168733403211595/reviews,https://lh6.googleusercontent.com/-_XH9-gSXlX0/AAAAAAAAAAI/AAAAAAAAALM/gqqAdSe5jg8/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,5 months ago,Nice place to take your family. Lots to do for kids.,1533939004
Silent Valley Cottage & RV Resort - Parkbridge,Terry Leis,https://www.google.com/maps/contrib/101308021216310106921/reviews,https://lh4.googleusercontent.com/-XmgMpuQmIUA/AAAAAAAAAAI/AAAAAAAACJc/MoxfT-anaFs/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,4 months ago,An excellent campground with plenty of activities and very peaceful.,1535926479
Silver Birches RV Resort,Dayna Newman,https://www.google.com/maps/contrib/112362210226170276016/reviews,https://lh6.googleusercontent.com/-wkQ8m4oAKQQ/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbSGs_5zMPAw0O3tqz9pcpKBSDGHA/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,3 months ago,"Beautiful park, friendly people and well kept grounds! The kids love the pool and we love the proximity to the beaches! A family oriented RV resort",1539714722
Silver Birches RV Resort,Mary Badon,https://www.google.com/maps/contrib/111665156806614969693/reviews,https://lh6.googleusercontent.com/-PF3KIMC0iJc/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZjmLBU5b4HhnXflPM3rY07acSc5Q/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,5,4 months ago,Always have liked this park...it is rustic and close to the beach....the only down side is the mosquitoes,1535659592
Silver Birches RV Resort,David Bock,https://www.google.com/maps/contrib/114546987851327670256/reviews,https://lh6.googleusercontent.com/-zGB3tY7HCz0/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwca64mqsGXxuuU3Nop8yQAjESlapuQ/s128-c0x00000000-cc-rp-mo/photo.jpg,4,6 months ago,Beautiful RV Park in the woods! Nice swimming pool. Also reasonably close to the lake,1530479846
Silver Birches RV Resort,Chris Bilyea,https://www.google.com/maps/contrib/107062316516972950470/reviews,https://lh6.googleusercontent.com/-NPegO-QSsJg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZZFhCgpd9r2XXDbhicDVQSwLtfIw/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,5 months ago,"Cabins are small, affordable and close to both Grand Bend and Ipperwash beaches.  Not a whole lot to do on the site during the week.",1533910761
Silver Birches RV Resort,Scott Hammond,https://www.google.com/maps/contrib/105794452247701436612/reviews,https://lh4.googleusercontent.com/-ZfryXrp7ohA/AAAAAAAAAAI/AAAAAAAABpQ/x1iX8LA6py4/s128-c0x00000000-cc-rp-mo/photo.jpg,5,2 months ago,My 2nd home I love this park,1540757485
Singleton Lake Family Camping & Cottages,Shirley Rollin,https://www.google.com/maps/contrib/103260240474017115199/reviews,https://lh4.googleusercontent.com/-QKHYsbUnx-c/AAAAAAAAAAI/AAAAAAAAACE/WhfecKpq4Yk/s128-c0x00000000-cc-rp-mo/photo.jpg,3,3 weeks ago,Great place and all neighbors super awesome friendly people.,1545883838
Singleton Lake Family Camping & Cottages,Brad Martin,https://www.google.com/maps/contrib/118008150647045539782/reviews,https://lh5.googleusercontent.com/-q2pS2iiaryw/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYs6KB3D16NL6eUUxuL3r-j6UsHWA/s128-c0x00000000-cc-rp-mo/photo.jpg,5,6 months ago,Very friendly people at this camp and lots to do with your kids good park and great beach area,1531852636
Singleton Lake Family Camping & Cottages,Donald Lyttle,https://www.google.com/maps/contrib/106815885478199532814/reviews,https://lh5.googleusercontent.com/-ZcwKGoP3rxA/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbmBbrvwNNETZ6fpHZ-Lx_K--Rf_A/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,3,a year ago,"Nice family campground, (quiet) sites are adequate. There is a boat ramp (nominal fee) we launched kayaks free of charge. Lake has good fishing and they have several 2 and 3 bedroom cottages along the lake front, everything is well maintained. From this lake you can boat into several other lakes.
There is a fair bit of wildlife you would expect to see on a lake.  There is an active offsprey nest nearby. Activities are displayed, they usually occur throughout the weekend.",1498656489
Singleton Lake Family Camping & Cottages,Anna Alexander,https://www.google.com/maps/contrib/111380458804544658234/reviews,https://lh5.googleusercontent.com/-hus3X0k4yxI/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYnkkYnbRNYugZszab1-665hrqshw/s128-c0x00000000-cc-rp-mo/photo.jpg,5,a year ago,"Beautiful campground. Very classy. Very neat and tidy. A joy.
",1503698763
Singleton Lake Family Camping & Cottages,Sophie Deschamps,https://www.google.com/maps/contrib/110518746996214679516/reviews,https://lh3.googleusercontent.com/-AdsfWPnppDw/AAAAAAAAAAI/AAAAAAAATRU/Z8bJtcE0O2k/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,4,a year ago,Visiting a friend.  The lake view is amazing,1504789020
Skycroft Campground,Marg Browning,https://www.google.com/maps/contrib/112931229947595407877/reviews,https://lh3.googleusercontent.com/-4jLHixMtsE8/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbGja7V98JpDLe-TdLgt09vBtXTjA/s128-c0x00000000-cc-rp-mo/photo.jpg,4,5 months ago,Nice place. out houses could  be cleaner flush toilets ran out of paper for a good 24 hour period. lots of nature beautiful spot. Will possibly go again.,1533839353
Skycroft Campground,Paul Gelinas,https://www.google.com/maps/contrib/115216444487321575990/reviews,https://lh4.googleusercontent.com/-Px_rLfHtBpU/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcYWk6C62MdBp8JP-E9o_E7hbcHAkA/s128-c0x00000000-cc-rp-mo/photo.jpg,5,5 months ago,Nice clean campground with a very inviting beach. Looks like a great place for families. Just a short hike from the Rideau Trail. Good spot for hikers to camp.,1534534786
Skycroft Campground,James Cochrane,https://www.google.com/maps/contrib/116111220435680432631/reviews,https://lh3.googleusercontent.com/-5qA0n44-mFY/AAAAAAAAAAI/AAAAAAAAADo/HMUJHLbPyIc/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg,5,3 months ago,Great campsite with good access to the lake. Beautiful area.,1538414441
Skycroft Campground,Taryn Dixon,https://www.google.com/maps/contrib/109814145044575359137/reviews,https://lh6.googleusercontent.com/-DjPk2CVEc90/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcbUI1O6GBl5kVH0AlqZsArEAQYjpg/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,4 months ago,Been here twice now enjoyed our time both times nice camping not very private but still nice and great fishing on the lake !,1536673199
Skycroft Campground,Tha Moose,https://www.google.com/maps/contrib/109075441038843671924/reviews,https://lh6.googleusercontent.com/-2RpwerjOxpo/AAAAAAAAAAI/AAAAAAAACAI/LyXJV6r0hsw/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,3,4 months ago,"Skycroft used to be our place to go. But unfortunately we will no longer go back. We rented a pontoon boat for a very expensive price, yes it was brand new but no depth finder or fish finder on it. There was on the other two pontoons that cost less. The serviced site for our tent was a little bit of a shock in price for a very big mud pit. First sight of rain and everything you own is covered in sand and dirt. The swimming area is covered in weeds so no swimming for me. Everything at the store was way overpriced. Seems like they only want your money in my opinion. Didn’t even try the wifi this time around because it never works. Been going here for 3 years now and won’t be going back. The quiet times mean nothing people singing till 2am at night keeping us up. Rules do not apply although it’s all on the pamphlet they give you when you get there every time. We’ve been to tons of campgrounds around Ontario so we no what’s fair. But skycroft seemed like a money pit this time around.",1536181076
Skyline Cottage & RV Resort - Parkbridge,Thomas Gainer,https://www.google.com/maps/contrib/103024619068506956556/reviews,https://lh4.googleusercontent.com/-9ZFGKXTXKX0/AAAAAAAAAAI/AAAAAAAAAEY/lwoZN7jjzVg/s128-c0x00000000-cc-rp-mo/photo.jpg,5,3 months ago,"The staff here are excellent, very friendly and helpful. The young assistant manager in particular was extremely pleasant and helpful in getting me and my family everything we needed over the weekend. Would recommend visiting.",1537837507
Skyline Cottage & RV Resort - Parkbridge,Milena Weinberg,https://www.google.com/maps/contrib/104454531056574608525/reviews,https://lh4.googleusercontent.com/-62lP-EugF-E/AAAAAAAAAAI/AAAAAAAAAC4/WQTAG4DdOuk/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,4 months ago,"Clean and well-kept.  A lot to do for the whole family: swimming pool, playgrounds, beach, marina and social activities.  Running water and electricity to every site.  Great views and scenery.",1536439075
Skyline Cottage & RV Resort - Parkbridge,EVERYTHING FITNESS Guelph,https://www.google.com/maps/contrib/108628014353268629812/reviews,https://lh5.googleusercontent.com/-xNCk1DZS_Zg/AAAAAAAAAAI/AAAAAAAANVE/5hDLZ4AtwV8/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg,5,5 months ago,Great clean camping. Lots of activities for the kids. The biggest bonus is how nice everyone is. When I was parking my RV people came over to help out and handed me a beer 😁. It doesn't get much better then that!,1533915226
Skyline Cottage & RV Resort - Parkbridge,L daS,https://www.google.com/maps/contrib/107997115860360429557/reviews,https://lh4.googleusercontent.com/-iF_exBLnq_o/AAAAAAAAAAI/AAAAAAAAIwQ/ZzprwTExFgA/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg,4,5 months ago,"Fantastic stay with friends. Great people throughout the park. Good times.

Softball umpire was a bit off but fun none the less.",1533565163
Skyline Cottage & RV Resort - Parkbridge,Phil Benoit,https://www.google.com/maps/contrib/100752629804044499006/reviews,https://lh6.googleusercontent.com/-aQ87PUUf8Kk/AAAAAAAAAAI/AAAAAAAAIyM/NyeiOTaGBiU/s128-c0x00000000-cc-rp-mo/photo.jpg,5,3 months ago,Visit with family. Park is nice and clean. No issues with the visit.,1539052656
